#ID  RA(hh:mm:ss) DEC(deg:':'')  Vmag	       V-I color  vel(km/s)    vel_err(km/s)  membership_prob
0104 02 39 55.85 -34 34 33.7     18.87000      1.19000     69.80000      7.50000      0.96900
0105 02 39 58.73 -34 34 40.6     18.73000      1.39000     55.50000      1.40000      0.99600
0106 02 39 53.64 -34 35 14.7     18.81000      1.33000     43.40000      2.70000      0.99300
0107 02 39 57.46 -34 35 48.5     18.33000      1.54000     58.20000      2.80000      0.99500
0108 02 40 02.09 -34 36 32.8     18.52000      1.53000     63.80000      2.20000      0.99400
0109 02 40 01.85 -34 36 56.4     18.59000      1.43000     46.30000      2.80000      0.99200
0110 02 40 02.81 -34 32 07.3     18.80000      1.41000     65.70000      1.70000      0.99700
0111 02 40 06.47 -34 35 33.2     19.13000      1.44000     73.90000      5.10000      0.98700
0112 02 40 05.09 -34 35 41.7     18.61000      1.33000     42.60000      2.30000      0.98200
0113 02 40 03.95 -34 36 15.7     18.23000      1.50000     72.00000      2.60000      0.97600
0114 02 40 04.99 -34 36 33.0     18.45000      1.54000     56.60000      2.00000      0.99500
0115 02 40 13.72 -34 36 54.0     18.15000      1.42000     75.20000      2.10000      0.97000
0116 02 40 12.84 -34 37 21.8     19.04000      1.44000     58.40000      1.70000      0.99400
0117 02 40 00.47 -34 41 50.6     18.45000      1.53000     58.80000      5.20000      0.99300
0118 02 39 59.51 -34 39 44.5     18.34000      1.47000     58.10000      5.50000      0.99300
0119 02 40 04.18 -34 39 12.6     18.74000      1.38000     40.60000      3.20000      0.98700
0120 02 40 08.53 -34 38 34.4     18.83000      1.35000     71.00000      4.70000      0.98600
0121 02 40 02.15 -34 38 02.9     19.10000      1.42000     44.70000      7.90000      0.99000
0122 02 40 05.04 -34 37 46.8     18.30000      1.51000     56.90000      1.40000      0.99400
0123 02 39 56.25 -34 40 42.5     18.49000      1.44000     27.70000      3.50000      0.92600
0124 02 39 58.27 -34 40 00.2     18.70000      1.42000     63.90000      5.50000      0.99300
0125 02 39 58.89 -34 37 54.0     18.86000      1.30000     65.50000      9.80000      0.98600
0126 02 39 54.11 -34 36 24.2     18.88000      1.27000     52.90000      3.50000      0.99600
0127 02 40 06.52 -34 31 00.3     18.51000      1.46000     61.50000      6.10000      0.99500
0128 02 40 06.06 -34 31 37.9     18.60000      1.22000     43.10000      3.90000      0.99200
0129 02 40 05.94 -34 32 00.8     18.47000      1.44000     52.20000      3.70000      0.99700
0130 02 40 07.68 -34 32 00.9     18.84000      1.23000     51.60000      4.30000      0.99600
0131 02 40 05.49 -34 32 42.8     18.33000      1.59000     71.60000      0.80000      0.99600
0132 02 40 07.93 -34 35 30.6     18.91000      1.42000     59.70000      9.70000      0.99400
0133 02 40 18.89 -34 36 42.1     18.56000      1.42000     41.20000      8.60000      0.98600
0134 02 40 15.09 -34 31 01.9     18.98000      1.29000     47.40000      3.70000      0.99200
0135 02 40 14.83 -34 32 07.7     18.58000      1.36000     57.60000      1.20000      0.99600
0136 02 40 16.04 -34 35 59.0     18.70000      1.32000     48.10000      2.10000      0.99400
0137 02 40 19.30 -34 36 11.8     18.59000      1.56000     58.60000      3.90000      0.98900
0138 02 40 15.50 -34 40 16.0     18.96000      1.29000     59.70000      8.30000      0.98800
0139 02 40 19.84 -34 38 43.3     18.61000      1.45000     71.70000      4.70000      0.98800
0140 02 40 18.41 -34 38 29.8     18.59000      1.53000     58.60000      2.60000      0.99400
0141 02 40 18.89 -34 37 46.8     18.71000      1.24000     78.60000      6.70000      0.91000
0142 02 40 20.38 -34 37 34.5     18.22000      1.43000     66.80000      2.50000      0.99200
0143 02 40 09.43 -34 40 16.2     18.64000      1.33000     81.30000     10.80000      0.94400
0144 02 40 10.53 -34 37 59.2     18.73000      1.37000     44.70000      7.80000      0.99100
0145 02 40 07.92 -34 37 16.1     18.30000      1.57000     40.70000      4.50000      0.98800
0146 02 40 22.81 -34 30 33.0     18.80000      1.36000     48.70000      6.00000      0.99200
0147 02 40 21.16 -34 31 46.5     18.43000      1.65000     44.70000      4.80000      0.99400
0148 02 40 23.79 -34 32 44.2     18.98000      1.25000     72.10000      4.70000      0.98800
0149 02 40 25.14 -34 33 00.3     18.28000      1.29000     58.20000      1.90000      0.99400
0150 02 40 21.50 -34 35 21.0     18.69000      1.42000     48.40000      5.10000      0.99300
0151 02 40 30.10 -34 35 33.3     18.98000      1.19000     67.10000      8.10000      0.99100
0152 02 40 25.51 -34 36 00.4     18.41000      1.28000     62.40000      2.80000      0.99400
0153 02 40 26.87 -34 36 12.8     18.73000      1.30000     34.80000      3.70000      0.96000
0154 02 40 32.35 -34 30 53.9     18.88000      1.19000     53.30000      6.70000      0.98700
0155 02 40 32.42 -34 31 50.5     18.66000      1.22000     51.50000      2.40000      0.99000
0156 02 40 28.52 -34 32 02.8     18.97000      1.25000     62.90000      7.80000      0.99000
0157 02 40 33.04 -34 32 47.3     18.42000      1.42000     36.40000      1.40000      0.98000
0158 02 40 29.79 -34 32 53.2     18.72000      1.35000     38.40000      1.30000      0.98400
0159 02 40 32.77 -34 33 18.3     18.29000      1.16000     58.20000      1.30000      0.99500
0160 02 40 28.96 -34 34 05.2     18.59000      1.39000     24.10000      8.20000      0.78400
0161 02 40 46.46 -34 42 37.2     18.77000      1.53000     60.20000      1.40000      0.99400
0162 02 40 38.79 -34 41 31.0     18.72000      1.43000     48.40000      1.90000      0.98600
0163 02 40 37.74 -34 37 14.9     18.58000      1.40000     60.80000      3.00000      0.99400
0164 02 40 40.97 -34 37 04.3     18.70000      1.34000     46.70000      1.50000      0.99300
0165 02 40 33.04 -34 37 01.1     19.04000      1.27000     38.00000      2.10000      0.98200
0166 02 40 37.59 -34 36 02.7     18.91000      1.15000     83.50000      6.40000      0.86300
0167 02 40 32.84 -34 39 20.6     18.43000      1.51000     55.10000      3.70000      0.99400
0168 02 40 31.99 -34 38 21.8     18.24000      1.37000     73.00000      1.80000      0.98800
0169 02 40 27.63 -34 37 58.6     18.58000      1.40000     45.10000      3.40000      0.98900
0170 02 40 24.69 -34 37 17.4     18.75000      1.16000     38.60000      5.80000      0.97600
0171 02 40 30.54 -34 36 52.8     18.44000      1.48000     38.00000      1.30000      0.98400
0172 02 40 33.29 -34 29 44.8     18.49000      1.39000     49.40000      1.60000      0.99400
0173 02 40 36.97 -34 29 48.5     18.76000      1.16000     61.70000      2.40000      0.99400
0174 02 40 34.80 -34 30 05.2     18.92000      1.18000     41.90000      1.30000      0.98900
0175 02 40 35.11 -34 33 02.3     18.90000      1.20000     57.90000      2.30000      0.99500
0176 02 40 34.92 -34 33 46.3     18.92000      1.24000     54.60000      2.00000      0.99400
0177 02 40 36.91 -34 34 36.3     18.52000      1.50000     54.60000      1.60000      0.99400
0178 02 40 33.69 -34 34 56.4     18.52000      1.35000     68.30000      3.50000      0.99200
0179 02 40 48.68 -34 30 53.2     18.21000      1.56000     54.50000      4.90000      0.97200
0180 02 40 49.97 -34 31 11.6     18.49000      1.50000     65.80000      4.90000      0.94400
0181 02 40 47.94 -34 33 34.0     18.89000      1.20000     57.00000      6.50000      0.99000
0182 02 40 44.66 -34 34 07.0     18.54000      1.41000     68.50000      1.40000      0.99200
0183 02 40 55.83 -34 36 50.7     18.88000      1.24000     42.80000      4.40000      0.98000
0184 02 40 48.81 -34 36 43.1     18.39000      1.51000     55.50000      1.20000      0.99300
0185 02 40 52.69 -34 35 15.1     18.48000      1.36000     66.20000      4.50000      0.98900
0186 02 41 01.87 -34 34 54.7     18.44000      1.33000     36.80000      1.40000      0.97800
0187 02 40 48.24 -34 41 19.4     18.75000      1.31000     41.50000      8.90000      0.98300
0188 02 40 50.54 -34 40 57.5     18.35000      1.47000     41.60000      7.10000      0.98400
0189 02 40 50.37 -34 40 26.1     18.70000      1.44000     40.40000      1.60000      0.98500
0190 02 40 44.97 -34 37 53.1     18.69000      1.30000     56.80000      1.90000      0.99300
0191 02 40 46.49 -34 35 54.6     18.54000      1.32000     72.30000      2.10000      0.98700
0192 02 40 44.20 -34 35 42.8     18.69000      1.37000     57.30000      1.60000      0.99500
0193 02 38 20.22 -34 19 20.1     19.22000      1.25000     57.80000      0.60000      0.98800
0194 02 38 28.37 -34 20 53.7     19.10000      1.36000     45.50000      0.50000      0.99100
0195 02 38 11.46 -34 21 23.1     19.17000      1.33000     43.10000      1.10000      0.97600
0196 02 38 23.90 -34 21 33.8     19.19000      1.15000     59.20000      2.10000      0.99300
0197 02 38 31.72 -34 21 34.6     19.32000      1.34000     47.00000      0.90000      0.99100
0198 02 38 21.91 -34 23 12.5     19.12000      1.29000     67.00000      0.70000      0.99100
0199 02 38 30.80 -34 23 09.9     19.11000      1.44000     51.90000      1.50000      0.95800
0200 02 38 32.88 -34 15 49.5     19.36000      1.19000     70.70000      1.70000      0.98800
0201 02 38 27.37 -34 18 09.0     19.46000      1.28000     48.70000      0.40000      0.99300
0202 02 38 34.84 -34 19 35.2     19.07000      1.22000     41.70000      1.60000      0.98000
0203 02 38 43.91 -34 22 03.1     19.09000      1.27000     70.00000      0.90000      0.98800
0204 02 38 48.46 -34 31 09.4     19.01000      1.25000     62.10000      1.60000      0.99300
0205 02 38 36.92 -34 28 59.0     18.92000      1.21000     58.20000      1.40000      0.99400
0206 02 38 35.41 -34 25 13.6     19.21000      1.35000     50.40000      0.70000      0.98900
0207 02 38 28.42 -34 29 00.8     19.07000      1.19000     50.20000      0.60000      0.99400
0208 02 38 30.39 -34 27 39.6     19.09000      1.15000     35.20000      5.50000      0.95100
0209 02 38 27.87 -34 26 47.4     19.02000      1.30000     41.80000      2.60000      0.98300
0210 02 38 23.72 -34 26 35.6     19.07000      1.30000     47.10000      0.60000      0.99200
0211 02 38 26.03 -34 25 31.4     19.18000      1.32000     32.90000      1.50000      0.94800
0212 02 38 32.15 -34 24 19.7     19.36000      1.35000     45.70000      0.70000      0.99100
0213 02 38 32.35 -34 23 51.0     19.00000      0.86000     75.60000      3.40000      0.97500
0214 02 38 44.63 -34 14 39.0     19.52000      1.37000    126.30000      2.40000      0.00000
0215 02 38 41.88 -34 14 42.0     19.24000      1.07000     68.00000      1.80000      0.83100
0216 02 38 43.80 -34 19 36.1     18.98000      1.25000     48.20000      0.40000      0.99400
0217 02 38 52.70 -34 21 06.1     19.01000      1.27000     63.70000      1.20000      0.98200
0218 02 38 54.33 -34 21 18.1     19.06000      1.23000     66.40000      0.60000      0.99100
0219 02 38 47.14 -34 21 37.8     19.37000      1.18000     26.00000      0.40000      0.87100
